SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
101061544,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,57,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,10,277,15,11,6,5,6,3,5,8,23,359,58,9,15,5,6,6,3,5,0,0,117,10,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,66,9,13,11,6,6,9,5,0,3,131,0,0,0,0,0,0,0,0,0,6,7,348,25,22,11,10,7,12,9,12,32,497
102011028,0,0,0,0,0,72,7,0,0,0,0,0,0,0,0,78,13,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,578,137,180,45,38,21,20,12,11,25,1060,109,26,52,0,8,0,7,4,4,4,210,3,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,3,120,26,53,0,8,0,9,4,4,4,225,5,0,0,0,0,0,0,0,0,0,5,697,160,234,48,41,21,22,13,14,30,1288
102011029,0,0,0,0,5,163,7,0,0,0,0,0,0,0,4,172,36,0,0,0,0,0,0,0,0,0,34,10,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,51,964,114,133,26,15,17,24,14,0,33,1333,155,46,28,10,7,3,4,3,4,4,256,13,0,6,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,169,46,31,10,7,5,5,3,6,5,281,7,0,0,0,0,0,0,0,0,0,7,1134,155,168,29,18,22,28,17,8,34,1621
102011030,0,0,0,0,0,56,0,5,0,0,0,0,0,0,0,64,5,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,21,351,42,25,12,10,6,4,3,3,27,481,128,19,9,3,0,3,4,3,3,4,184,26,0,3,0,0,0,0,0,8,0,40,0,0,0,0,0,0,0,0,0,0,0,161,21,16,3,0,3,4,3,11,4,223,0,0,0,0,0,0,0,0,0,0,0,509,61,44,13,13,14,9,3,15,29,708
102011031,0,0,0,0,3,314,16,6,0,0,0,0,3,0,24,363,126,3,3,0,0,0,0,0,0,14,148,27,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,3,160,3,3,0,0,0,0,0,0,19,183,1420,197,175,33,29,43,15,16,12,75,2008,318,105,92,20,17,6,16,16,13,10,607,31,7,24,5,4,5,4,7,4,14,110,4,0,0,0,0,0,0,0,0,0,4,349,114,114,29,17,9,21,21,14,28,721,6,0,0,0,0,0,0,0,0,0,6,1772,310,291,59,50,51,39,39,23,102,2740
102011032,0,0,0,0,0,237,8,7,0,0,0,0,0,0,11,269,102,0,0,0,0,0,0,0,0,8,111,28,0,0,0,0,0,0,0,0,0,31,7,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,133,3,0,0,0,0,0,0,0,12,154,1454,218,184,27,37,27,31,19,19,63,2072,514,213,373,99,87,99,70,69,43,39,1605,68,32,62,12,16,10,29,23,18,18,276,7,3,3,0,0,0,0,3,0,0,19,585,248,441,109,100,102,104,93,60,60,1901,6,0,0,0,0,0,0,0,0,3,9,2041,464,627,136,141,133,130,112,77,130,3988
102011033,0,0,0,0,0,55,9,3,0,0,0,0,0,0,0,71,17,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,26,507,98,63,11,9,0,10,9,0,21,727,178,44,62,12,8,7,3,5,0,5,320,22,10,6,0,0,3,0,5,3,3,43,3,0,0,0,0,0,0,0,0,0,3,196,51,63,11,8,10,3,8,3,6,362,0,0,0,0,0,0,0,0,0,21,21,708,149,130,23,12,13,11,16,3,52,1120
102011034,0,0,0,0,0,153,8,7,0,0,3,6,0,0,8,184,86,0,3,0,0,0,0,0,0,3,93,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,100,0,3,0,0,0,0,0,0,8,106,625,103,101,14,14,16,6,3,6,23,908,99,33,23,9,0,4,3,6,0,3,176,6,0,3,0,0,3,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,104,33,30,10,0,3,3,6,0,4,200,0,0,0,0,0,0,0,0,0,0,3,736,130,127,21,21,22,8,15,6,31,1108
102011035,0,0,0,0,0,66,5,0,0,0,0,0,0,0,3,72,26,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,38,554,81,51,6,4,0,0,7,3,14,733,158,67,71,13,3,8,7,4,0,7,341,17,3,9,3,0,0,3,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,181,73,74,16,3,12,8,5,0,14,383,0,0,0,0,0,0,0,0,0,0,3,737,155,132,23,9,11,8,10,10,27,1125
102011036,0,0,0,0,0,72,0,0,0,0,3,0,0,0,3,85,22,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,43,675,96,66,7,7,6,10,7,4,33,916,133,31,61,11,6,12,10,3,0,7,271,13,3,4,0,0,3,0,3,0,0,31,4,0,0,0,0,0,0,0,0,0,4,150,34,64,11,10,11,12,12,3,10,311,0,0,0,0,0,0,0,0,0,3,3,827,135,129,15,17,18,17,17,5,50,1228
102011037,0,0,0,0,0,97,3,0,0,3,0,0,0,0,3,112,19,3,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,39,600,106,67,13,12,8,3,6,3,21,845,162,45,48,11,10,3,3,6,3,10,288,24,5,4,0,0,0,3,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,188,46,53,8,12,5,5,4,0,13,345,0,0,0,0,0,0,0,0,0,0,0,786,158,120,22,25,12,6,12,8,36,1189
102011038,0,0,0,0,0,87,0,0,0,0,0,0,0,0,3,99,35,0,0,0,0,0,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,52,548,66,49,12,4,3,13,16,9,18,740,73,22,20,0,7,3,0,3,4,3,136,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,75,22,20,0,3,3,3,3,4,3,145,3,0,0,0,0,0,0,0,0,0,3,632,90,77,12,14,4,16,17,10,26,889
102011039,0,0,0,0,0,198,10,3,0,0,0,0,0,0,3,214,32,0,0,0,0,0,0,0,0,6,37,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,6,53,1186,249,245,50,61,27,38,39,19,48,1959,278,70,97,10,14,20,20,15,10,18,553,20,4,4,0,3,4,7,4,3,3,49,0,0,0,0,0,0,0,0,0,0,3,306,71,104,10,18,24,24,20,12,25,608,3,0,0,0,0,0,0,0,0,0,3,1494,317,355,56,73,49,62,57,28,65,2567
102011040,0,0,0,0,0,378,6,4,3,0,0,0,3,0,17,417,101,3,3,0,0,0,0,0,0,5,109,30,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,5,3,132,8,3,0,0,0,0,0,0,8,154,1883,195,240,35,35,35,22,26,18,88,2576,489,90,143,24,37,28,27,6,10,30,894,30,9,15,5,3,7,5,3,4,4,88,3,0,0,0,0,0,0,0,0,0,4,527,97,161,28,46,36,36,14,17,41,989,3,0,0,0,0,0,0,0,0,12,13,2411,293,399,59,78,70,54,40,32,139,3575
102011041,0,0,0,0,3,107,3,0,0,0,0,0,0,0,10,118,30,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,36,715,108,101,26,15,15,15,19,4,32,1044,125,34,40,9,7,13,6,4,3,12,254,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,132,34,44,7,7,13,6,6,6,12,260,3,0,0,0,0,0,0,0,0,0,3,851,142,142,35,20,29,14,22,11,43,1306
102011042,0,0,0,0,0,231,9,3,0,0,0,0,0,0,14,255,76,0,0,0,0,0,0,0,0,3,84,16,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,3,0,9,107,1152,116,119,15,31,32,24,17,9,65,1568,306,77,130,19,20,23,25,24,4,16,642,34,5,14,5,3,3,3,12,9,3,96,5,0,0,0,0,0,0,0,0,0,5,339,80,145,25,24,30,22,40,13,21,743,4,0,0,0,0,0,0,0,0,0,10,1496,198,267,37,54,63,45,56,20,85,2317
102011043,0,0,0,12,15,201,9,9,0,0,0,0,0,0,23,238,71,0,0,0,0,0,0,0,0,7,77,25,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,21,21,90,0,0,0,0,0,0,0,0,24,118,998,96,120,21,12,9,15,3,0,48,1313,292,69,122,18,48,10,19,7,6,15,616,20,11,17,0,3,3,11,3,4,3,77,0,0,0,0,0,0,0,0,0,0,6,313,84,140,18,48,15,25,16,14,21,698,5,0,0,0,0,0,0,0,0,32,37,1315,178,254,48,61,25,38,15,14,99,2050
102021044,0,0,0,3,6,254,4,0,0,0,0,0,0,0,14,280,72,3,0,0,0,0,0,0,0,6,87,14,0,0,0,0,0,0,0,0,3,20,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,6,27,3,0,0,0,0,0,0,0,0,7,6,99,3,0,0,0,0,0,0,0,22,123,1342,144,119,24,32,28,15,16,5,81,1810,297,24,49,14,20,15,12,7,6,20,464,32,5,3,0,0,3,6,0,0,4,54,3,0,0,0,0,0,0,0,0,0,3,331,32,57,16,18,19,14,7,4,22,526,3,0,0,0,0,0,0,0,0,12,18,1680,176,174,38,51,44,36,28,11,119,2356
102021045,0,0,0,0,0,94,8,0,0,0,0,0,0,0,6,106,17,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,641,59,39,0,3,5,5,3,3,31,795,187,20,22,20,4,5,0,3,0,12,283,22,0,3,0,0,0,3,0,3,0,31,3,0,0,0,0,0,0,0,0,3,6,209,28,29,16,4,5,4,3,3,16,321,0,0,0,0,0,0,0,0,0,0,0,849,83,67,25,6,16,10,8,8,41,1111
102021046,0,0,0,0,0,163,0,0,0,0,0,0,0,0,13,175,30,0,0,0,0,0,0,0,0,3,27,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,32,663,35,24,8,4,3,0,8,0,31,777,123,6,13,7,0,3,5,0,0,4,167,24,0,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,149,5,16,7,0,8,5,4,0,4,196,0,0,0,0,0,0,0,0,0,3,3,815,47,40,10,4,11,11,8,0,35,977
102021047,0,0,0,0,0,220,0,3,0,0,0,0,0,0,3,224,59,0,0,0,0,0,0,0,0,13,66,7,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,12,84,1116,110,93,12,15,9,9,10,4,50,1433,210,40,41,11,3,11,7,7,3,0,343,21,3,3,0,0,0,0,8,0,4,38,3,0,0,0,0,0,0,0,0,0,6,238,46,38,11,3,13,7,18,4,6,386,0,0,0,0,0,0,0,0,0,0,3,1352,158,134,25,20,23,18,25,10,52,1818
102021048,0,0,0,3,3,328,3,3,0,0,0,0,0,0,17,357,119,7,0,0,0,0,0,0,0,4,129,17,0,0,0,0,0,0,0,0,3,18,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,143,7,0,0,0,0,0,0,0,13,156,1531,63,104,7,16,13,15,19,3,85,1862,350,45,82,21,31,8,23,10,6,26,604,47,9,9,0,0,4,0,3,3,0,89,4,0,0,0,0,0,0,0,0,3,7,399,57,93,21,31,17,27,16,6,35,695,9,0,0,0,0,0,0,0,0,4,19,1945,121,197,30,47,28,45,32,11,120,2576
102021049,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,231,28,8,5,5,6,3,0,3,13,296,37,0,10,0,0,0,0,0,0,0,50,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,0,13,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,266,34,26,5,5,6,3,0,3,14,356
102021050,0,0,0,0,0,239,0,0,0,0,0,0,0,0,10,255,56,0,0,0,0,0,0,0,0,3,62,10,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0,0,0,0,0,3,75,899,34,23,0,5,3,4,0,5,40,1020,107,13,17,0,0,4,5,0,0,4,160,11,0,0,0,0,0,0,0,0,6,14,5,0,0,0,0,0,0,0,0,0,5,115,19,18,0,0,5,5,0,0,9,181,3,0,0,0,0,0,0,0,0,3,7,1023,51,40,6,9,10,11,3,4,55,1210
102021051,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,426,52,22,8,7,7,3,7,4,14,536,75,19,29,4,3,8,9,7,3,9,161,3,0,4,0,0,0,3,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,77,19,34,4,3,8,9,14,8,8,182,0,0,0,0,0,0,0,0,0,3,3,504,65,57,11,7,17,12,16,9,21,721
102021052,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,89,20,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,26,414,18,9,7,4,3,0,0,3,12,468,104,7,11,3,0,4,0,0,0,7,137,7,0,3,0,0,0,3,0,0,0,15,8,0,0,0,0,0,0,0,0,0,8,122,7,12,3,0,4,3,0,0,5,155,0,0,0,0,0,0,0,0,0,0,3,532,26,19,11,3,9,3,0,3,22,624
102021053,0,0,0,0,0,208,3,0,3,0,0,0,0,0,18,237,44,0,0,0,0,0,0,0,0,0,46,15,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,69,929,79,60,21,12,18,20,17,13,48,1210,344,31,74,19,18,22,18,10,3,17,567,49,8,14,0,3,0,3,3,0,7,90,3,0,0,0,0,0,0,0,0,0,8,398,39,90,25,19,23,21,19,4,32,669,0,0,0,0,0,0,0,0,0,0,0,1328,117,147,41,32,43,38,32,17,75,1875
102021054,0,0,0,0,4,168,4,5,0,0,0,0,0,0,13,191,44,0,0,0,0,0,0,0,0,6,52,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,9,65,674,53,40,3,8,3,9,6,0,50,840,112,8,14,8,8,8,0,4,0,13,174,18,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,4,7,131,12,14,8,8,8,3,4,0,17,203,0,0,0,0,0,0,0,0,0,0,4,805,65,46,10,14,7,13,10,0,66,1038
102021055,0,0,0,5,5,72,0,0,0,0,0,0,0,0,10,83,12,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,17,0,0,0,0,0,0,0,0,5,21,416,67,42,15,0,0,3,3,0,10,550,148,54,80,10,6,4,5,17,10,4,341,24,8,11,5,9,0,7,0,8,3,74,0,0,0,0,0,0,0,0,0,0,0,170,61,97,14,13,3,14,17,18,5,408,0,0,0,0,0,0,0,0,0,14,15,586,126,140,22,11,8,17,16,21,35,981
102021056,0,0,0,0,0,233,0,3,0,0,0,0,0,0,6,251,29,3,0,0,0,0,0,0,0,0,35,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,4,44,994,120,160,22,24,13,13,7,3,54,1420,349,109,146,26,41,28,19,17,5,15,762,39,10,14,0,9,4,3,0,8,5,92,5,0,0,0,0,0,0,0,0,0,4,391,118,163,28,42,30,24,22,9,20,857,0,0,0,0,0,0,0,0,0,0,0,1388,243,326,50,66,41,41,35,15,77,2275
102021057,0,0,0,0,0,123,4,0,0,0,0,0,0,0,3,133,24,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,31,596,59,37,10,12,3,9,10,3,14,751,215,40,90,23,23,28,12,16,13,8,476,44,5,15,4,4,6,0,0,9,3,90,4,0,0,0,0,0,0,0,0,0,3,266,47,104,28,27,32,12,16,23,9,573,0,0,0,0,0,0,0,0,0,0,0,861,104,147,34,38,36,29,25,25,23,1324
103011058,0,0,0,0,0,147,0,0,0,0,0,0,0,0,3,152,41,0,0,0,0,0,0,0,0,4,44,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,4,58,892,101,109,19,28,41,22,16,27,33,1294,217,101,185,40,41,40,37,43,23,14,740,13,5,11,4,8,3,10,8,6,9,87,3,0,0,0,0,0,0,0,0,0,6,234,106,193,47,50,44,48,60,30,20,827,0,0,0,0,0,0,0,0,0,123,121,1130,207,304,70,82,86,67,73,54,174,2249
103011059,0,0,0,0,0,71,0,0,0,0,0,0,0,0,3,73,22,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,29,389,48,48,14,3,7,6,3,3,19,539,99,27,42,14,4,3,10,17,9,11,230,13,4,6,0,0,3,6,3,8,5,40,0,0,0,0,0,3,0,0,0,0,0,114,29,43,12,4,8,12,15,15,14,269,0,0,0,0,0,0,0,0,0,0,6,500,76,94,24,15,16,26,18,19,34,818
